Country,Date,Label,Latitude,Longitude,Count,Type
Nederland,2022-3-09,Nederland,52.15517,5.38721,1,MentionType.PRIMARY
Oʻzbekiston,2022-3-09,Oʻzbekiston,41.32373,63.9528098,1,MentionType.PRIMARY
Brasil,2022-3-09,Brasil,-10.3333333,-53.2,1,MentionType.PRIMARY
Moldova,2022-3-09,Moldova,47.2879608,28.5670941,2,MentionType.PRIMARY
India,2022-3-09,India,22.3511148,78.6677428,2,MentionType.PRIMARY
Česko,2022-3-09,Česko,49.8167003,15.4749544,1,MentionType.PRIMARY
Europe,2022-3-09,Europe,51.0,10.0,2,MentionType.PRIMARY
România,2022-3-09,România,45.9852129,24.6859225,1,MentionType.PRIMARY
Italia,2022-3-09,Italia,42.6384261,12.674297,1,MentionType.PRIMARY
België / Belgique / Belgien,2022-3-09,België / Belgique / Belgien,50.6402809,4.6667145,1,MentionType.PRIMARY
Magyarország,2022-3-09,Magyarország,47.1817585,19.5060937,1,MentionType.PRIMARY
Slovensko,2022-3-09,Slovensko,48.7411522,19.4528646,1,MentionType.PRIMARY
中国,2022-3-09,中国,35.000074,104.999927,3,MentionType.PRIMARY
France,2022-3-09,France,46.603354,1.8883335,3,MentionType.PRIMARY
Polska,2022-3-09,Polska,52.215933,19.134422,4,MentionType.PRIMARY
السعودية,2022-3-09,السعودية,25.6242618,42.3528328,1,MentionType.PRIMARY
Беларусь,2022-3-09,Беларусь,53.4250605,27.6971358,2,MentionType.PRIMARY
Україна,2022-3-09,Україна,49.4871968,31.2718321,20,MentionType.PRIMARY
Slovenija,2022-3-09,Slovenija,45.8133113,14.4808369,1,MentionType.PRIMARY
España,2022-3-09,España,39.3260685,-4.8379791,3,MentionType.PRIMARY
Lietuva,2022-3-09,Lietuva,55.3500003,23.7499997,1,MentionType.PRIMARY
Kenya,2022-3-09,Kenya,1.4419683,38.4313975,1,MentionType.PRIMARY
Suomi / Finland,2022-3-09,Suomi / Finland,63.2467777,25.9209164,1,MentionType.PRIMARY
United Kingdom,2022-3-09,United Kingdom,54.7023545,-3.2765753,9,MentionType.PRIMARY
Africa,2022-3-09,Africa,11.5024338,17.7578122,1,MentionType.PRIMARY
Burkina Faso,2022-3-09,Burkina Faso,12.0753083,-1.6880314,1,MentionType.PRIMARY
Deutschland,2022-3-09,Deutschland,51.0834196,10.4234469,3,MentionType.PRIMARY
United States,2022-3-09,United States,39.7837304,-100.445882,17,MentionType.PRIMARY
Россия,2022-3-09,Россия,64.6863136,97.7453061,8,MentionType.PRIMARY
Türkiye,2022-3-09,Türkiye,38.9597594,34.9249653,3,MentionType.PRIMARY
Palestinian Territory,2022-3-08,Palestinian Territory,32.4618837,35.297566,1,MentionType.PRIMARY
Moldova,2022-3-08,Moldova,47.2879608,28.5670941,1,MentionType.PRIMARY
日本,2022-3-08,日本,36.5748441,139.2394179,2,MentionType.PRIMARY
Africa,2022-3-08,Africa,11.5024338,17.7578122,1,MentionType.PRIMARY
Venezuela,2022-3-08,Venezuela,8.0018709,-66.1109318,2,MentionType.PRIMARY
South Africa,2022-3-08,South Africa,-28.8166236,24.991639,1,MentionType.PRIMARY
Australia,2022-3-08,Australia,-24.7761086,134.755,1,MentionType.PRIMARY
ایران,2022-3-08,ایران,32.6475314,54.5643516,2,MentionType.PRIMARY
Norge,2022-3-08,Norge,60.5000209,9.0999715,1,MentionType.PRIMARY
Sverige,2022-3-08,Sverige,59.6749712,14.5208584,1,MentionType.PRIMARY
ישראל,2022-3-08,ישראל,31.5313113,34.8667654,2,MentionType.PRIMARY
中国,2022-3-08,中国,35.000074,104.999927,5,MentionType.PRIMARY
Türkiye,2022-3-08,Türkiye,38.9597594,34.9249653,2,MentionType.PRIMARY
Italia,2022-3-08,Italia,42.6384261,12.674297,1,MentionType.PRIMARY
Հայաստան,2022-3-08,Հայաստան,40.7696272,44.6736646,1,MentionType.PRIMARY
Қазақстан,2022-3-08,Қазақстан,47.2286086,65.2093197,1,MentionType.PRIMARY
Тоҷикистон,2022-3-08,Тоҷикистон,38.6281733,70.8156541,1,MentionType.PRIMARY
Việt Nam,2022-3-08,Việt Nam,13.2904027,108.4265113,1,MentionType.PRIMARY
Кыргызстан,2022-3-08,Кыргызстан,41.5089324,74.724091,1,MentionType.PRIMARY
Portugal,2022-3-08,Portugal,40.0332629,-7.8896263,2,MentionType.PRIMARY
Беларусь,2022-3-08,Беларусь,53.4250605,27.6971358,2,MentionType.PRIMARY
Europe,2022-3-08,Europe,51.0,10.0,2,MentionType.PRIMARY
Chile,2022-3-08,Chile,-31.7613365,-71.3187697,1,MentionType.PRIMARY
مصر,2022-3-08,مصر,26.2540493,29.2675469,1,MentionType.PRIMARY
España,2022-3-08,España,39.3260685,-4.8379791,1,MentionType.PRIMARY
Black Sea,2022-3-08,Black Sea,43.87280435,33.99381558677739,2,MentionType.PRIMARY
Polska,2022-3-08,Polska,52.215933,19.134422,4,MentionType.PRIMARY
Россия,2022-3-08,Россия,64.6863136,97.7453061,5,MentionType.PRIMARY
Kenya,2022-3-08,Kenya,1.4419683,38.4313975,2,MentionType.PRIMARY
France,2022-3-08,France,46.603354,1.8883335,4,MentionType.PRIMARY
ประเทศไทย,2022-3-08,ประเทศไทย,14.8971921,100.83273,2,MentionType.PRIMARY
Magyarország,2022-3-08,Magyarország,47.1817585,19.5060937,2,MentionType.PRIMARY
Canada,2022-3-08,Canada,61.0666922,-107.991707,4,MentionType.PRIMARY
Deutschland,2022-3-08,Deutschland,51.0834196,10.4234469,4,MentionType.PRIMARY
Slovensko,2022-3-08,Slovensko,48.7411522,19.4528646,1,MentionType.PRIMARY
Nederland,2022-3-08,Nederland,52.15517,5.38721,4,MentionType.PRIMARY
România,2022-3-08,România,45.9852129,24.6859225,3,MentionType.PRIMARY
Česko,2022-3-08,Česko,49.8167003,15.4749544,3,MentionType.PRIMARY
Україна,2022-3-08,Україна,49.4871968,31.2718321,19,MentionType.PRIMARY
United Kingdom,2022-3-08,United Kingdom,54.7023545,-3.2765753,11,MentionType.PRIMARY
Österreich,2022-3-08,Österreich,47.59397,14.12456,1,MentionType.PRIMARY
ශ්‍රී ලංකාව இலங்கை,2022-3-08,ශ්‍රී ලංකාව இலங்கை,7.5554942,80.7137847,1,MentionType.PRIMARY
سوريا,2022-3-08,سوريا,34.6401861,39.0494106,1,MentionType.PRIMARY
United States,2022-3-08,United States,39.7837304,-100.445882,32,MentionType.PRIMARY
México,2022-3-01,México,23.6585116,-102.0077097,2,MentionType.PRIMARY
日本,2022-3-01,日本,36.5748441,139.2394179,2,MentionType.PRIMARY
Latvija,2022-3-01,Latvija,56.8406494,24.7537645,1,MentionType.PRIMARY
Lietuva,2022-3-01,Lietuva,55.3500003,23.7499997,1,MentionType.PRIMARY
Eesti,2022-3-01,Eesti,58.7523778,25.3319078,1,MentionType.PRIMARY
Sea Of Okhotsk,2022-3-01,Sea Of Okhotsk,55.0,150.0,1,MentionType.PRIMARY
Burkina Faso,2022-3-01,Burkina Faso,12.0753083,-1.6880314,1,MentionType.PRIMARY
Asia,2022-3-01,Asia,51.2086975,89.2343748,1,MentionType.PRIMARY
Brasil,2022-3-01,Brasil,-10.3333333,-53.2,3,MentionType.PRIMARY
Australia,2022-3-01,Australia,-24.7761086,134.755,1,MentionType.PRIMARY
Indonesia,2022-3-01,Indonesia,-2.4833826,117.8902853,1,MentionType.PRIMARY
Bénin,2022-3-01,Bénin,9.5293472,2.2584408,1,MentionType.PRIMARY
Moldova,2022-3-01,Moldova,47.2879608,28.5670941,1,MentionType.PRIMARY
افغانستان,2022-3-01,افغانستان,33.7680065,66.2385139,2,MentionType.PRIMARY
España,2022-3-01,España,39.3260685,-4.8379791,1,MentionType.PRIMARY
Baltic Sea,2022-3-01,Baltic Sea,56.0,18.0,1,MentionType.PRIMARY
Sverige,2022-3-01,Sverige,59.6749712,14.5208584,1,MentionType.PRIMARY
Azov Sea,2022-3-01,Azov Sea,46.196729,36.73570655151333,1,MentionType.PRIMARY
Polska,2022-3-01,Polska,52.215933,19.134422,3,MentionType.PRIMARY
Česko,2022-3-01,Česko,49.8167003,15.4749544,1,MentionType.PRIMARY
Бългaрия,2022-3-01,Бългaрия,42.6073975,25.4856617,1,MentionType.PRIMARY
Slovensko,2022-3-01,Slovensko,48.7411522,19.4528646,2,MentionType.PRIMARY
România,2022-3-01,România,45.9852129,24.6859225,3,MentionType.PRIMARY
ኤርትራ Eritrea إرتريا,2022-3-01,ኤርትራ Eritrea إرتريا,15.9500319,37.9999668,1,MentionType.PRIMARY
조선민주주의인민공화국,2022-3-01,조선민주주의인민공화국,40.3736611,127.0870417,2,MentionType.PRIMARY
سوريا,2022-3-01,سوريا,34.6401861,39.0494106,1,MentionType.PRIMARY
India,2022-3-01,India,22.3511148,78.6677428,2,MentionType.PRIMARY
United Kingdom,2022-3-01,United Kingdom,54.7023545,-3.2765753,6,MentionType.PRIMARY
中国,2022-3-01,中国,35.000074,104.999927,2,MentionType.PRIMARY
Angola,2022-3-01,Angola,-11.8775768,17.5691241,1,MentionType.PRIMARY
Беларусь,2022-3-01,Беларусь,53.4250605,27.6971358,4,MentionType.PRIMARY
Black Sea,2022-3-01,Black Sea,43.87280435,33.99381558677739,2,MentionType.PRIMARY
الإمارات العربية المتحدة,2022-3-01,الإمارات العربية المتحدة,24.0002488,53.9994829,2,MentionType.PRIMARY
العراق,2022-3-01,العراق,33.0955793,44.1749775,1,MentionType.PRIMARY
France,2022-3-01,France,46.603354,1.8883335,2,MentionType.PRIMARY
پاکستان,2022-3-01,پاکستان,30.3308401,71.247499,1,MentionType.PRIMARY
ישראל,2022-3-01,ישראל,31.5313113,34.8667654,1,MentionType.PRIMARY
Россия,2022-3-01,Россия,64.6863136,97.7453061,9,MentionType.PRIMARY
Türkiye,2022-3-01,Türkiye,38.9597594,34.9249653,2,MentionType.PRIMARY
Europe,2022-3-01,Europe,51.0,10.0,2,MentionType.PRIMARY
Deutschland,2022-3-01,Deutschland,51.0834196,10.4234469,3,MentionType.PRIMARY
臺灣,2022-3-01,臺灣,23.9739374,120.9820179,1,MentionType.PRIMARY
Schweiz/Suisse/Svizzera/Svizra,2022-3-01,Schweiz/Suisse/Svizzera/Svizra,46.7985624,8.2319736,2,MentionType.PRIMARY
Canada,2022-3-01,Canada,61.0666922,-107.991707,2,MentionType.PRIMARY
Україна,2022-3-01,Україна,49.4871968,31.2718321,11,MentionType.PRIMARY
United States,2022-3-01,United States,39.7837304,-100.445882,23,MentionType.PRIMARY
Nederland,2022-3-01,Nederland,52.15517,5.38721,2,MentionType.PRIMARY
Kenya,2022-3-01,Kenya,1.4419683,38.4313975,1,MentionType.PRIMARY
Portugal,2022-3-01,Portugal,40.0332629,-7.8896263,1,MentionType.PRIMARY
België / Belgique / Belgien,2022-3-01,België / Belgique / Belgien,50.6402809,4.6667145,3,MentionType.PRIMARY
Magyarország,2022-3-01,Magyarország,47.1817585,19.5060937,4,MentionType.PRIMARY
India,2022-3-06,India,22.3511148,78.6677428,2,MentionType.PRIMARY
Nederland,2022-3-06,Nederland,52.15517,5.38721,1,MentionType.PRIMARY
Србија,2022-3-06,Србија,44.1534121,20.55144,1,MentionType.PRIMARY
Қазақстан,2022-3-06,Қазақстан,47.2286086,65.2093197,1,MentionType.PRIMARY
Chile,2022-3-06,Chile,-31.7613365,-71.3187697,1,MentionType.PRIMARY
ישראל,2022-3-06,ישראל,31.5313113,34.8667654,2,MentionType.PRIMARY
South Africa,2022-3-06,South Africa,-28.8166236,24.991639,2,MentionType.PRIMARY
Cayman Islands,2022-3-06,Cayman Islands,19.703182249999998,-79.9174627243246,1,MentionType.PRIMARY
Северна Македонија,2022-3-06,Северна Македонија,41.6171214,21.7168387,1,MentionType.PRIMARY
Algérie / ⵍⵣⵣⴰⵢⴻⵔ / الجزائر,2022-3-06,Algérie / ⵍⵣⵣⴰⵢⴻⵔ / الجزائر,28.0000272,2.9999825,1,MentionType.PRIMARY
Africa,2022-3-06,Africa,11.5024338,17.7578122,1,MentionType.PRIMARY
Europe,2022-3-06,Europe,51.0,10.0,2,MentionType.PRIMARY
Latvija,2022-3-06,Latvija,56.8406494,24.7537645,3,MentionType.PRIMARY
Deutschland,2022-3-06,Deutschland,51.0834196,10.4234469,2,MentionType.PRIMARY
Éire / Ireland,2022-3-06,Éire / Ireland,52.865196,-7.9794599,2,MentionType.PRIMARY
Moldova,2022-3-06,Moldova,47.2879608,28.5670941,1,MentionType.PRIMARY
Lietuva,2022-3-06,Lietuva,55.3500003,23.7499997,1,MentionType.PRIMARY
Canada,2022-3-06,Canada,61.0666922,-107.991707,1,MentionType.PRIMARY
United Kingdom,2022-3-06,United Kingdom,54.7023545,-3.2765753,6,MentionType.PRIMARY
Colombia,2022-3-06,Colombia,4.099917,-72.9088133,1,MentionType.PRIMARY
Black Sea,2022-3-06,Black Sea,43.87280435,33.99381558677739,2,MentionType.PRIMARY
قطر,2022-3-06,قطر,25.3336984,51.2295295,1,MentionType.PRIMARY
Türkiye,2022-3-06,Türkiye,38.9597594,34.9249653,2,MentionType.PRIMARY
Россия,2022-3-06,Россия,64.6863136,97.7453061,7,MentionType.PRIMARY
Eesti,2022-3-06,Eesti,58.7523778,25.3319078,3,MentionType.PRIMARY
Беларусь,2022-3-06,Беларусь,53.4250605,27.6971358,2,MentionType.PRIMARY
中国,2022-3-06,中国,35.000074,104.999927,5,MentionType.PRIMARY
日本,2022-3-06,日本,36.5748441,139.2394179,3,MentionType.PRIMARY
Australia,2022-3-06,Australia,-24.7761086,134.755,3,MentionType.PRIMARY
대한민국,2022-3-06,대한민국,36.638392,127.6961188,3,MentionType.PRIMARY
France,2022-3-06,France,46.603354,1.8883335,8,MentionType.PRIMARY
Sea Of Azov,2022-3-06,Sea Of Azov,46.196729,36.73570655151333,1,MentionType.PRIMARY
Česko,2022-3-06,Česko,49.8167003,15.4749544,1,MentionType.PRIMARY
Polska,2022-3-06,Polska,52.215933,19.134422,4,MentionType.PRIMARY
Україна,2022-3-06,Україна,49.4871968,31.2718321,20,MentionType.PRIMARY
Kenya,2022-3-06,Kenya,1.4419683,38.4313975,2,MentionType.PRIMARY
Honduras,2022-3-06,Honduras,15.2572432,-86.0755145,1,MentionType.PRIMARY
United States,2022-3-06,United States,39.7837304,-100.445882,11,MentionType.PRIMARY
Nederland,2022-3-20,Nederland,52.15517,5.38721,1,MentionType.PRIMARY
Azov Sea,2022-3-20,Azov Sea,46.196729,36.73570655151333,1,MentionType.PRIMARY
Madagasikara,2022-3-20,Madagasikara,-18.9249604,46.4416422,1,MentionType.PRIMARY
Бългaрия,2022-3-20,Бългaрия,42.6073975,25.4856617,1,MentionType.PRIMARY
Lietuva,2022-3-20,Lietuva,55.3500003,23.7499997,1,MentionType.PRIMARY
België / Belgique / Belgien,2022-3-20,België / Belgique / Belgien,50.6402809,4.6667145,3,MentionType.PRIMARY
India,2022-3-20,India,22.3511148,78.6677428,1,MentionType.PRIMARY
Türkiye,2022-3-20,Türkiye,38.9597594,34.9249653,4,MentionType.PRIMARY
France,2022-3-20,France,46.603354,1.8883335,1,MentionType.PRIMARY
România,2022-3-20,România,45.9852129,24.6859225,1,MentionType.PRIMARY
Portugal,2022-3-20,Portugal,40.0332629,-7.8896263,1,MentionType.PRIMARY
日本,2022-3-20,日本,36.5748441,139.2394179,3,MentionType.PRIMARY
Sverige,2022-3-20,Sverige,59.6749712,14.5208584,1,MentionType.PRIMARY
Eesti,2022-3-20,Eesti,58.7523778,25.3319078,2,MentionType.PRIMARY
Bolivia,2022-3-20,Bolivia,-17.0568696,-64.9912286,1,MentionType.PRIMARY
New Zealand / Aotearoa,2022-3-20,New Zealand / Aotearoa,-41.5000831,172.8344077,1,MentionType.PRIMARY
Italia,2022-3-20,Italia,42.6384261,12.674297,1,MentionType.PRIMARY
الإمارات العربية المتحدة,2022-3-20,الإمارات العربية المتحدة,24.0002488,53.9994829,2,MentionType.PRIMARY
تونس,2022-3-20,تونس,33.8439408,9.400138,1,MentionType.PRIMARY
اليمن,2022-3-20,اليمن,16.3471243,47.8915271,1,MentionType.PRIMARY
قطر,2022-3-20,قطر,25.3336984,51.2295295,1,MentionType.PRIMARY
Ecuador,2022-3-20,Ecuador,-1.3397668,-79.3666965,1,MentionType.PRIMARY
臺灣,2022-3-20,臺灣,23.9739374,120.9820179,1,MentionType.PRIMARY
Україна,2022-3-20,Україна,49.4871968,31.2718321,30,MentionType.PRIMARY
Česko,2022-3-20,Česko,49.8167003,15.4749544,2,MentionType.PRIMARY
Europe,2022-3-20,Europe,51.0,10.0,3,MentionType.PRIMARY
ישראל,2022-3-20,ישראל,31.5313113,34.8667654,3,MentionType.PRIMARY
Беларусь,2022-3-20,Беларусь,53.4250605,27.6971358,1,MentionType.PRIMARY
Deutschland,2022-3-20,Deutschland,51.0834196,10.4234469,5,MentionType.PRIMARY
United Kingdom,2022-3-20,United Kingdom,54.7023545,-3.2765753,5,MentionType.PRIMARY
Россия,2022-3-20,Россия,64.6863136,97.7453061,8,MentionType.PRIMARY
Black Sea,2022-3-20,Black Sea,43.87280435,33.99381558677739,3,MentionType.PRIMARY
中国,2022-3-20,中国,35.000074,104.999927,4,MentionType.PRIMARY
United States,2022-3-20,United States,39.7837304,-100.445882,21,MentionType.PRIMARY
Polska,2022-3-20,Polska,52.215933,19.134422,5,MentionType.PRIMARY
New Zealand / Aotearoa,2022-3-18,New Zealand / Aotearoa,-41.5000831,172.8344077,2,MentionType.PRIMARY
Europe,2022-3-18,Europe,51.0,10.0,2,MentionType.PRIMARY
Nepal,2022-3-18,Nepal,28.31079015,83.71627050465048,1,MentionType.PRIMARY
Mediterranean Sea,2022-3-18,Mediterranean Sea,35.0000035,19.9999957,1,MentionType.PRIMARY
Australia,2022-3-18,Australia,-24.7761086,134.755,1,MentionType.PRIMARY
Colombia,2022-3-18,Colombia,4.099917,-72.9088133,1,MentionType.PRIMARY
Česko,2022-3-18,Česko,49.8167003,15.4749544,2,MentionType.PRIMARY
Norge,2022-3-18,Norge,60.5000209,9.0999715,5,MentionType.PRIMARY
Madagasikara,2022-3-18,Madagasikara,-18.9249604,46.4416422,1,MentionType.PRIMARY
België / Belgique / Belgien,2022-3-18,België / Belgique / Belgien,50.6402809,4.6667145,2,MentionType.PRIMARY
Sea Of Azov,2022-3-18,Sea Of Azov,46.196729,36.73570655151333,1,MentionType.PRIMARY
الإمارات العربية المتحدة,2022-3-18,الإمارات العربية المتحدة,24.0002488,53.9994829,1,MentionType.PRIMARY
السعودية,2022-3-18,السعودية,25.6242618,42.3528328,1,MentionType.PRIMARY
México,2022-3-18,México,23.6585116,-102.0077097,1,MentionType.PRIMARY
تونس,2022-3-18,تونس,33.8439408,9.400138,1,MentionType.PRIMARY
اليمن,2022-3-18,اليمن,16.3471243,47.8915271,1,MentionType.PRIMARY
قطر,2022-3-18,قطر,25.3336984,51.2295295,1,MentionType.PRIMARY
Ecuador,2022-3-18,Ecuador,-1.3397668,-79.3666965,1,MentionType.PRIMARY
Pilipinas / Philippines,2022-3-18,Pilipinas / Philippines,12.7503486,122.7312101,1,MentionType.PRIMARY
Nederland,2022-3-18,Nederland,52.15517,5.38721,3,MentionType.PRIMARY
臺灣,2022-3-18,臺灣,23.9739374,120.9820179,3,MentionType.PRIMARY
日本,2022-3-18,日本,36.5748441,139.2394179,4,MentionType.PRIMARY
سوريا,2022-3-18,سوريا,34.6401861,39.0494106,2,MentionType.PRIMARY
United States,2022-3-18,United States,39.7837304,-100.445882,27,MentionType.PRIMARY
中国,2022-3-18,中国,35.000074,104.999927,8,MentionType.PRIMARY
France,2022-3-18,France,46.603354,1.8883335,5,MentionType.PRIMARY
Kenya,2022-3-18,Kenya,1.4419683,38.4313975,2,MentionType.PRIMARY
Schweiz/Suisse/Svizzera/Svizra,2022-3-18,Schweiz/Suisse/Svizzera/Svizra,46.7985624,8.2319736,2,MentionType.PRIMARY
Slovensko,2022-3-18,Slovensko,48.7411522,19.4528646,2,MentionType.PRIMARY
Canada,2022-3-18,Canada,61.0666922,-107.991707,1,MentionType.PRIMARY
Беларусь,2022-3-18,Беларусь,53.4250605,27.6971358,3,MentionType.PRIMARY
Sverige,2022-3-18,Sverige,59.6749712,14.5208584,1,MentionType.PRIMARY
Россия,2022-3-18,Россия,64.6863136,97.7453061,8,MentionType.PRIMARY
Бългaрия,2022-3-18,Бългaрия,42.6073975,25.4856617,3,MentionType.PRIMARY
Magyarország,2022-3-18,Magyarország,47.1817585,19.5060937,1,MentionType.PRIMARY
Polska,2022-3-18,Polska,52.215933,19.134422,8,MentionType.PRIMARY
Türkiye,2022-3-18,Türkiye,38.9597594,34.9249653,3,MentionType.PRIMARY
Deutschland,2022-3-18,Deutschland,51.0834196,10.4234469,6,MentionType.PRIMARY
Latvija,2022-3-18,Latvija,56.8406494,24.7537645,3,MentionType.PRIMARY
Eesti,2022-3-18,Eesti,58.7523778,25.3319078,2,MentionType.PRIMARY
Lietuva,2022-3-18,Lietuva,55.3500003,23.7499997,2,MentionType.PRIMARY
United Kingdom,2022-3-18,United Kingdom,54.7023545,-3.2765753,8,MentionType.PRIMARY
Black Sea,2022-3-18,Black Sea,43.87280435,33.99381558677739,3,MentionType.PRIMARY
India,2022-3-18,India,22.3511148,78.6677428,6,MentionType.PRIMARY
Україна,2022-3-18,Україна,49.4871968,31.2718321,24,MentionType.PRIMARY
대한민국,2022-3-27,대한민국,36.638392,127.6961188,2,MentionType.PRIMARY
ایران,2022-3-27,ایران,32.6475314,54.5643516,1,MentionType.PRIMARY
Eesti,2022-3-27,Eesti,58.7523778,25.3319078,1,MentionType.PRIMARY
India,2022-3-27,India,22.3511148,78.6677428,1,MentionType.PRIMARY
Pilipinas / Philippines,2022-3-27,Pilipinas / Philippines,12.7503486,122.7312101,1,MentionType.PRIMARY
Österreich,2022-3-27,Österreich,47.59397,14.12456,1,MentionType.PRIMARY
ليبيا,2022-3-27,ليبيا,26.8234472,18.1236723,1,MentionType.PRIMARY
سوريا,2022-3-27,سوريا,34.6401861,39.0494106,1,MentionType.PRIMARY
South Africa,2022-3-27,South Africa,-28.8166236,24.991639,1,MentionType.PRIMARY
United Kingdom,2022-3-27,United Kingdom,54.7023545,-3.2765753,3,MentionType.PRIMARY
België / Belgique / Belgien,2022-3-27,België / Belgique / Belgien,50.6402809,4.6667145,2,MentionType.PRIMARY
Бългaрия,2022-3-27,Бългaрия,42.6073975,25.4856617,1,MentionType.PRIMARY
España,2022-3-27,España,39.3260685,-4.8379791,2,MentionType.PRIMARY
Ελλάς,2022-3-27,Ελλάς,38.9953683,21.9877132,1,MentionType.PRIMARY
Italia,2022-3-27,Italia,42.6384261,12.674297,1,MentionType.PRIMARY
Portugal,2022-3-27,Portugal,40.0332629,-7.8896263,3,MentionType.PRIMARY
Беларусь,2022-3-27,Беларусь,53.4250605,27.6971358,1,MentionType.PRIMARY
Bolivia,2022-3-27,Bolivia,-17.0568696,-64.9912286,1,MentionType.PRIMARY
日本,2022-3-27,日本,36.5748441,139.2394179,3,MentionType.PRIMARY
România,2022-3-27,România,45.9852129,24.6859225,1,MentionType.PRIMARY
Magyarország,2022-3-27,Magyarország,47.1817585,19.5060937,1,MentionType.PRIMARY
Black Sea,2022-3-27,Black Sea,43.87280435,33.99381558677739,2,MentionType.PRIMARY
قطر,2022-3-27,قطر,25.3336984,51.2295295,3,MentionType.PRIMARY
中国,2022-3-27,中国,35.000074,104.999927,4,MentionType.PRIMARY
Србија,2022-3-27,Србија,44.1534121,20.55144,1,MentionType.PRIMARY
السعودية,2022-3-27,السعودية,25.6242618,42.3528328,1,MentionType.PRIMARY
Deutschland,2022-3-27,Deutschland,51.0834196,10.4234469,5,MentionType.PRIMARY
Kenya,2022-3-27,Kenya,1.4419683,38.4313975,3,MentionType.PRIMARY
Česko,2022-3-27,Česko,49.8167003,15.4749544,3,MentionType.PRIMARY
Canada,2022-3-27,Canada,61.0666922,-107.991707,2,MentionType.PRIMARY
Türkiye,2022-3-27,Türkiye,38.9597594,34.9249653,7,MentionType.PRIMARY
France,2022-3-27,France,46.603354,1.8883335,4,MentionType.PRIMARY
Suomi / Finland,2022-3-27,Suomi / Finland,63.2467777,25.9209164,2,MentionType.PRIMARY
Россия,2022-3-27,Россия,64.6863136,97.7453061,13,MentionType.PRIMARY
Polska,2022-3-27,Polska,52.215933,19.134422,6,MentionType.PRIMARY
ישראל,2022-3-27,ישראל,31.5313113,34.8667654,3,MentionType.PRIMARY
Nederland,2022-3-27,Nederland,52.15517,5.38721,2,MentionType.PRIMARY
Moldova,2022-3-27,Moldova,47.2879608,28.5670941,2,MentionType.PRIMARY
Europe,2022-3-27,Europe,51.0,10.0,3,MentionType.PRIMARY
United States,2022-3-27,United States,39.7837304,-100.445882,20,MentionType.PRIMARY
Україна,2022-3-27,Україна,49.4871968,31.2718321,23,MentionType.PRIMARY
Canada,2022-3-29,Canada,61.0666922,-107.991707,1,MentionType.PRIMARY
ישראל,2022-3-29,ישראל,31.5313113,34.8667654,1,MentionType.PRIMARY
Slovensko,2022-3-29,Slovensko,48.7411522,19.4528646,1,MentionType.PRIMARY
Mediterranean Sea,2022-3-29,Mediterranean Sea,35.0000035,19.9999957,1,MentionType.PRIMARY
Беларусь,2022-3-29,Беларусь,53.4250605,27.6971358,1,MentionType.PRIMARY
Colombia,2022-3-29,Colombia,4.099917,-72.9088133,1,MentionType.PRIMARY
Северна Македонија,2022-3-29,Северна Македонија,41.6171214,21.7168387,1,MentionType.PRIMARY
Schweiz/Suisse/Svizzera/Svizra,2022-3-29,Schweiz/Suisse/Svizzera/Svizra,46.7985624,8.2319736,1,MentionType.PRIMARY
اليمن,2022-3-29,اليمن,16.3471243,47.8915271,1,MentionType.PRIMARY
سوريا,2022-3-29,سوريا,34.6401861,39.0494106,1,MentionType.PRIMARY
မြန်မာ,2022-3-29,မြန်မာ,17.1750495,95.9999652,2,MentionType.PRIMARY
السودان,2022-3-29,السودان,14.5844444,29.4917691,1,MentionType.PRIMARY
Ayiti,2022-3-29,Ayiti,19.1399952,-72.3570972,1,MentionType.PRIMARY
Österreich,2022-3-29,Österreich,47.59397,14.12456,1,MentionType.PRIMARY
Norge,2022-3-29,Norge,60.5000209,9.0999715,1,MentionType.PRIMARY
Eesti,2022-3-29,Eesti,58.7523778,25.3319078,1,MentionType.PRIMARY
افغانستان,2022-3-29,افغانستان,33.7680065,66.2385139,1,MentionType.PRIMARY
Australia,2022-3-29,Australia,-24.7761086,134.755,1,MentionType.PRIMARY
قطر,2022-3-29,قطر,25.3336984,51.2295295,1,MentionType.PRIMARY
Бългaрия,2022-3-29,Бългaрия,42.6073975,25.4856617,1,MentionType.PRIMARY
Burkina Faso,2022-3-29,Burkina Faso,12.0753083,-1.6880314,1,MentionType.PRIMARY
Rwanda,2022-3-29,Rwanda,-1.9646631,30.0644358,1,MentionType.PRIMARY
Bosna i Hercegovina / Босна и Херцеговина,2022-3-29,Bosna i Hercegovina / Босна и Херцеговина,44.3053476,17.5961467,1,MentionType.PRIMARY
India,2022-3-29,India,22.3511148,78.6677428,2,MentionType.PRIMARY
中国,2022-3-29,中国,35.000074,104.999927,5,MentionType.PRIMARY
Kenya,2022-3-29,Kenya,1.4419683,38.4313975,2,MentionType.PRIMARY
Palestinian Territory,2022-3-29,Palestinian Territory,31.462420950000002,34.262716572130714,1,MentionType.PRIMARY
Africa,2022-3-29,Africa,11.5024338,17.7578122,1,MentionType.PRIMARY
France,2022-3-29,France,46.603354,1.8883335,6,MentionType.PRIMARY
Éire / Ireland,2022-3-29,Éire / Ireland,52.865196,-7.9794599,4,MentionType.PRIMARY
România,2022-3-29,România,45.9852129,24.6859225,1,MentionType.PRIMARY
Česko,2022-3-29,Česko,49.8167003,15.4749544,5,MentionType.PRIMARY
